LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,datetime,content_length
591,03-17,16:14:07.698,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:07.698,18
592,03-17,16:14:07.710,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:07.710,1
593,03-17,16:14:07.711,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:07.711,18
594,03-17,16:14:07.747,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:07.747,1
595,03-17,16:14:07.748,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:07.748,18
596,03-17,16:14:07.763,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:07.763,1
597,03-17,16:14:07.765,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:07.765,18
598,03-17,16:14:07.859,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:07.859,1
599,03-17,16:14:07.860,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:07.860,18
600,03-17,16:14:07.878,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:07.878,1
601,03-17,16:14:07.879,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:07.879,18
602,03-17,16:14:08.056,1702,2113,Informativo,PowerManagerService,"acquire lock=60373518, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:14:08.056,8
603,03-17,16:14:08.057,1702,2113,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.057,1
604,03-17,16:14:08.057,1702,2113,Informativo,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:14:08.057,4
605,03-17,16:14:08.060,1702,17633,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.060,1
606,03-17,16:14:08.061,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:08.061,1
607,03-17,16:14:08.061,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:08.061,18
608,03-17,16:14:08.062,1702,10454,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.062,1
609,03-17,16:14:08.064,1702,8290,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.064,1
610,03-17,16:14:08.065,1702,27357,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.065,1
611,03-17,16:14:08.077,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:08.077,1
612,03-17,16:14:08.077,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:08.077,18
613,03-17,16:14:08.102,1702,14638,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.102,1
614,03-17,16:14:08.162,2626,2808,Advertencia,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,2024-03-17 16:14:08.162,3
615,03-17,16:14:08.162,2626,2808,Informativo,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,2024-03-17 16:14:08.162,2
616,03-17,16:14:08.182,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261872817, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:14:08.182,5
617,03-17,16:14:08.183,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.183,1
618,03-17,16:14:08.209,2626,2838,Advertencia,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,2024-03-17 16:14:08.209,3
619,03-17,16:14:08.209,2626,2838,Informativo,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,2024-03-17 16:14:08.209,2
620,03-17,16:14:08.234,3664,3807,Informativo,TelephonyManager,getNeighboringCellInfo calling app is com.amap.android.ams,E54,getNeighboringCellInfo calling app is <*>,2024-03-17 16:14:08.234,5
621,03-17,16:14:08.244,2626,2839,Advertencia,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,2024-03-17 16:14:08.244,3
622,03-17,16:14:08.245,2626,2839,Informativo,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,2024-03-17 16:14:08.245,2
623,03-17,16:14:08.256,1702,2556,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.256,1
624,03-17,16:14:08.259,1702,17633,Informativo,PowerManagerService,"release:lock=60373518, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:14:08.259,7
625,03-17,16:14:08.260,1702,17633,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.260,1
626,03-17,16:14:08.262,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:08.262,1
627,03-17,16:14:08.263,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:08.263,18
628,03-17,16:14:08.266,1702,8290,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.266,1
629,03-17,16:14:08.266,1702,8290,Informativo,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:14:08.266,4
630,03-17,16:14:08.270,2626,8682,Advertencia,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,2024-03-17 16:14:08.270,3
631,03-17,16:14:08.270,2626,8682,Informativo,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,2024-03-17 16:14:08.270,2
632,03-17,16:14:08.272,1702,27365,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.272,1
633,03-17,16:14:08.272,1702,27365,Informativo,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:14:08.272,4
634,03-17,16:14:08.278,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:08.278,1
635,03-17,16:14:08.279,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:08.279,18
636,03-17,16:14:08.299,1702,2639,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.299,1
637,03-17,16:14:08.299,1702,2639,Informativo,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:14:08.299,4
638,03-17,16:14:08.300,1702,17632,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.300,1
639,03-17,16:14:08.300,1702,17632,Informativo,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:14:08.300,4
640,03-17,16:14:08.313,1702,1736,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:08.313,1
641,03-17,16:14:08.313,1702,1736,Informativo,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:14:08.313,4
642,03-17,16:14:08.324,2626,23469,Advertencia,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,2024-03-17 16:14:08.324,3
643,03-17,16:14:08.324,2626,23469,Informativo,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,2024-03-17 16:14:08.324,2
644,03-17,16:14:09.505,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261874138, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:14:09.505,5
645,03-17,16:14:09.506,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:09.506,1
646,03-17,16:14:09.564,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:09.564,1
647,03-17,16:14:09.564,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:09.564,18
648,03-17,16:14:09.582,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:09.582,1
649,03-17,16:14:09.583,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:09.583,18
650,03-17,16:14:09.818,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:09.818,1
651,03-17,16:14:09.818,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:09.818,18
652,03-17,16:14:09.920,1702,1820,Informativo,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,2024-03-17 16:14:09.920,3
653,03-17,16:14:09.920,1702,1820,Informativo,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,2024-03-17 16:14:09.920,3
654,03-17,16:14:09.920,1702,1820,Informativo,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",2024-03-17 16:14:09.920,4
655,03-17,16:14:09.955,1702,2113,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:14:09.955,9
656,03-17,16:14:09.960,1702,27357,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:14:09.960,9
657,03-17,16:14:10.606,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261875239, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:14:10.606,5
658,03-17,16:14:10.607,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:14:10.607,1
659,03-17,16:14:10.760,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:14:10.760,1
660,03-17,16:14:10.761,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:14:10.761,18
