LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate,datetime,content_length
471,-,1120094724,2005-06-29,R03-M0-N2-C:J02-U01,2005-06-29-18.25.24.062292,R03-M0-N2-C:J02-U01,RAS,KERNEL,Informativo,344040 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-06-30 01:25:24,4
472,-,1120145091,2005-06-30,R26-M0-NA-C:J17-U11,2005-06-30-08.24.51.228685,R26-M0-NA-C:J17-U11,RAS,KERNEL,Informativo,generating core.29308,E67,generating core.<*>,2005-06-30 15:24:51,2
473,-,1120145216,2005-06-30,R26-M1-ND-C:J08-U01,2005-06-30-08.26.56.428983,R26-M1-ND-C:J08-U01,RAS,KERNEL,Informativo,generating core.2586,E67,generating core.<*>,2005-06-30 15:26:56,2
474,-,1120145227,2005-06-30,R22-M1-N3-C:J14-U01,2005-06-30-08.27.07.043050,R22-M1-N3-C:J14-U01,RAS,KERNEL,Informativo,generating core.6040,E67,generating core.<*>,2005-06-30 15:27:07,2
475,-,1120145530,2005-06-30,R17-M0-NF-C:J16-U01,2005-06-30-08.32.10.323350,R17-M0-NF-C:J16-U01,RAS,KERNEL,Informativo,generating core.16904,E67,generating core.<*>,2005-06-30 15:32:10,2
476,-,1120145605,2005-06-30,R16-M0-NF-C:J07-U01,2005-06-30-08.33.25.225978,R16-M0-NF-C:J07-U01,RAS,KERNEL,Informativo,generating core.26186,E67,generating core.<*>,2005-06-30 15:33:25,2
477,-,1120145611,2005-06-30,R16-M0-NE-C:J14-U11,2005-06-30-08.33.31.578264,R16-M0-NE-C:J14-U11,RAS,KERNEL,Informativo,generating core.26156,E67,generating core.<*>,2005-06-30 15:33:31,2
478,-,1120145615,2005-06-30,R00-M0-ND-C:J17-U01,2005-06-30-08.33.35.910212,R00-M0-ND-C:J17-U01,RAS,KERNEL,Informativo,generating core.2112,E67,generating core.<*>,2005-06-30 15:33:35,2
479,-,1120145688,2005-06-30,R11-M0-N9-C:J03-U11,2005-06-30-08.34.48.113948,R11-M0-N9-C:J03-U11,RAS,KERNEL,Informativo,generating core.23659,E67,generating core.<*>,2005-06-30 15:34:48,2
480,-,1120145763,2005-06-30,R06-M0-NE-C:J11-U01,2005-06-30-08.36.03.800737,R06-M0-NE-C:J11-U01,RAS,KERNEL,Informativo,generating core.1605,E67,generating core.<*>,2005-06-30 15:36:03,2
481,-,1120145774,2005-06-30,R01-M1-NF-C:J05-U11,2005-06-30-08.36.14.017177,R01-M1-NF-C:J05-U11,RAS,KERNEL,Informativo,generating core.16483,E67,generating core.<*>,2005-06-30 15:36:14,2
482,-,1120145915,2005-06-30,R04-M0-NF-C:J12-U01,2005-06-30-08.38.35.958902,R04-M0-NF-C:J12-U01,RAS,KERNEL,Informativo,generating core.257,E67,generating core.<*>,2005-06-30 15:38:35,2
483,-,1120146038,2005-06-30,R25-M0-NC-C:J04-U11,2005-06-30-08.40.38.831619,R25-M0-NC-C:J04-U11,RAS,KERNEL,Informativo,generating core.18751,E67,generating core.<*>,2005-06-30 15:40:38,2
484,-,1120146042,2005-06-30,R21-M0-N0-C:J05-U11,2005-06-30-08.40.42.786067,R21-M0-N0-C:J05-U11,RAS,KERNEL,Informativo,generating core.22783,E67,generating core.<*>,2005-06-30 15:40:42,2
485,-,1120146085,2005-06-30,R32-M0-N8-C:J11-U01,2005-06-30-08.41.25.502105,R32-M0-N8-C:J11-U01,RAS,KERNEL,Informativo,generating core.8021,E67,generating core.<*>,2005-06-30 15:41:25,2
486,-,1120146112,2005-06-30,R15-M1-N4-C:J09-U11,2005-06-30-08.41.52.056302,R15-M1-N4-C:J09-U11,RAS,KERNEL,Informativo,generating core.10734,E67,generating core.<*>,2005-06-30 15:41:52,2
487,-,1120148315,2005-06-30,R00-M1-NA-C:J13-U11,2005-06-30-09.18.35.440546,R00-M1-NA-C:J13-U11,RAS,KERNEL,Informativo,generating core.3613,E67,generating core.<*>,2005-06-30 16:18:35,2
488,-,1120148424,2005-06-30,R06-M1-N2-C:J15-U11,2005-06-30-09.20.24.416584,R06-M1-N2-C:J15-U11,RAS,KERNEL,Informativo,generating core.1916,E67,generating core.<*>,2005-06-30 16:20:24,2
489,-,1120148578,2005-06-30,R17-M0-NE-C:J09-U01,2005-06-30-09.22.58.210658,R17-M0-NE-C:J09-U01,RAS,KERNEL,Informativo,generating core.4246,E67,generating core.<*>,2005-06-30 16:22:58,2
490,-,1120148687,2005-06-30,R14-M0-N1-C:J12-U01,2005-06-30-09.24.47.505143,R14-M0-N1-C:J12-U01,RAS,KERNEL,Informativo,generating core.7777,E67,generating core.<*>,2005-06-30 16:24:47,2
491,-,1120148743,2005-06-30,R11-M0-N0-C:J02-U11,2005-06-30-09.25.43.591205,R11-M0-N0-C:J02-U11,RAS,KERNEL,Informativo,generating core.5935,E67,generating core.<*>,2005-06-30 16:25:43,2
492,-,1120148771,2005-06-30,R33-M1-N7-C:J05-U11,2005-06-30-09.26.11.626795,R33-M1-N7-C:J05-U11,RAS,KERNEL,Informativo,generating core.8691,E67,generating core.<*>,2005-06-30 16:26:11,2
493,-,1120149021,2005-06-30,R23-M1-ND-C:J16-U01,2005-06-30-09.30.21.891142,R23-M1-ND-C:J16-U01,RAS,KERNEL,Informativo,generating core.5512,E67,generating core.<*>,2005-06-30 16:30:21,2
494,-,1120150857,2005-06-30,R05-M0-N7-C:J04-U01,2005-06-30-10.00.57.531545,R05-M0-N7-C:J04-U01,RAS,KERNEL,Informativo,generating core.1123,E67,generating core.<*>,2005-06-30 17:00:57,2
495,-,1120150859,2005-06-30,R05-M0-N3-C:J12-U11,2005-06-30-10.00.59.776334,R05-M0-N3-C:J12-U11,RAS,KERNEL,Informativo,generating core.1641,E67,generating core.<*>,2005-06-30 17:00:59,2
496,-,1120155328,2005-06-30,R16-M1-N2-C:J17-U01,2005-06-30-11.15.28.804669,R16-M1-N2-C:J17-U01,RAS,KERNEL,Informativo,"CE sym 0, at 0x1b858ca0, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>",2005-06-30 18:15:28,7
497,-,1120173883,2005-06-30,R36-M1-N4-I:J18-U01,2005-06-30-16.24.43.164196,R36-M1-N4-I:J18-U01,RAS,APP,Error,ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,E21,ciod: Error creating node map from file <*>: Bad file descriptor,2005-06-30 23:24:43,11
498,-,1120177846,2005-06-30,R16-M1-N2-C:J17-U01,2005-06-30-17.30.46.535444,R16-M1-N2-C:J17-U01,RAS,KERNEL,Informativo,"CE sym 0, at 0x1b858280, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>",2005-07-01 00:30:46,7
499,-,1120201391,2005-07-01,R01-M1-ND-C:J03-U01,2005-07-01-00.03.11.095704,R01-M1-ND-C:J03-U01,RAS,KERNEL,Informativo,"CE sym 22, at 0x049af800, mask 0x02",E18,"CE sym <*>, at <*>, mask <*>",2005-07-01 07:03:11,7
500,-,1120209808,2005-07-01,R07-M1-NC-C:J12-U11,2005-07-01-02.23.28.948917,R07-M1-NC-C:J12-U11,RAS,KERNEL,Informativo,generating core.1165,E67,generating core.<*>,2005-07-01 09:23:28,2
501,-,1120216069,2005-07-01,R21-M1-N8-C:J05-U11,2005-07-01-04.07.49.783918,R21-M1-N8-C:J05-U11,RAS,KERNEL,Informativo,generating core.23615,E67,generating core.<*>,2005-07-01 11:07:49,2
502,-,1120216139,2005-07-01,R36-M0-N7-C:J11-U01,2005-07-01-04.08.59.340805,R36-M0-N7-C:J11-U01,RAS,KERNEL,Informativo,generating core.865,E67,generating core.<*>,2005-07-01 11:08:59,2
503,-,1120216148,2005-07-01,R20-M1-N5-C:J06-U11,2005-07-01-04.09.08.743891,R20-M1-N5-C:J06-U11,RAS,KERNEL,Informativo,generating core.1626,E67,generating core.<*>,2005-07-01 11:09:08,2
504,-,1120216152,2005-07-01,R34-M0-N7-C:J08-U11,2005-07-01-04.09.12.043520,R34-M0-N7-C:J08-U11,RAS,KERNEL,Informativo,generating core.16594,E67,generating core.<*>,2005-07-01 11:09:12,2
505,-,1120216232,2005-07-01,R26-M0-N5-C:J07-U11,2005-07-01-04.10.32.786113,R26-M0-N5-C:J07-U11,RAS,KERNEL,Informativo,generating core.30586,E67,generating core.<*>,2005-07-01 11:10:32,2
506,-,1120216240,2005-07-01,R20-M1-N2-C:J17-U01,2005-07-01-04.10.40.232817,R20-M1-N2-C:J17-U01,RAS,KERNEL,Informativo,generating core.18540,E67,generating core.<*>,2005-07-01 11:10:40,2
507,-,1120216246,2005-07-01,R31-M1-N5-C:J11-U01,2005-07-01-04.10.46.426573,R31-M1-N5-C:J11-U01,RAS,KERNEL,Informativo,generating core.9825,E67,generating core.<*>,2005-07-01 11:10:46,2
508,-,1120216290,2005-07-01,R21-M1-NB-C:J07-U01,2005-07-01-04.11.30.534564,R21-M1-NB-C:J07-U01,RAS,KERNEL,Informativo,generating core.6698,E67,generating core.<*>,2005-07-01 11:11:30,2
509,-,1120216479,2005-07-01,R23-M1-NE-C:J13-U01,2005-07-01-04.14.39.846764,R23-M1-NE-C:J13-U01,RAS,KERNEL,Informativo,generating core.4525,E67,generating core.<*>,2005-07-01 11:14:39,2
510,-,1120216591,2005-07-01,R33-M1-N8-C:J17-U11,2005-07-01-04.16.31.056361,R33-M1-N8-C:J17-U11,RAS,KERNEL,Informativo,generating core.28084,E67,generating core.<*>,2005-07-01 11:16:31,2
511,-,1120216621,2005-07-01,R23-M1-NC-C:J14-U01,2005-07-01-04.17.01.697115,R23-M1-NC-C:J14-U01,RAS,KERNEL,Informativo,generating core.6028,E67,generating core.<*>,2005-07-01 11:17:01,2
512,-,1120216963,2005-07-01,R10-M1-ND-C:J17-U11,2005-07-01-04.22.43.382322,R10-M1-ND-C:J17-U11,RAS,KERNEL,Informativo,generating core.536,E67,generating core.<*>,2005-07-01 11:22:43,2
513,-,1120216974,2005-07-01,R10-M0-N2-C:J02-U01,2005-07-01-04.22.54.950859,R10-M0-N2-C:J02-U01,RAS,KERNEL,Informativo,generating core.15655,E67,generating core.<*>,2005-07-01 11:22:54,2
514,-,1120217012,2005-07-01,R16-M1-N6-C:J15-U01,2005-07-01-04.23.32.012882,R16-M1-N6-C:J15-U01,RAS,KERNEL,Informativo,generating core.8628,E67,generating core.<*>,2005-07-01 11:23:32,2
515,-,1120217049,2005-07-01,R15-M1-N9-C:J07-U11,2005-07-01-04.24.09.678810,R15-M1-N9-C:J07-U11,RAS,KERNEL,Informativo,generating core.12122,E67,generating core.<*>,2005-07-01 11:24:09,2
516,-,1120217052,2005-07-01,R17-M1-N7-C:J08-U01,2005-07-01-04.24.12.881758,R17-M1-N7-C:J08-U01,RAS,KERNEL,Informativo,generating core.2210,E67,generating core.<*>,2005-07-01 11:24:12,2
517,-,1120217064,2005-07-01,R15-M1-NF-C:J16-U11,2005-07-01-04.24.24.044042,R15-M1-NF-C:J16-U11,RAS,KERNEL,Informativo,generating core.10312,E67,generating core.<*>,2005-07-01 11:24:24,2
518,-,1120217117,2005-07-01,R12-M1-N6-C:J16-U01,2005-07-01-04.25.17.269721,R12-M1-N6-C:J16-U01,RAS,KERNEL,Informativo,generating core.228,E67,generating core.<*>,2005-07-01 11:25:17,2
519,-,1120217126,2005-07-01,R14-M1-NE-C:J14-U11,2005-07-01-04.25.26.994401,R14-M1-NE-C:J14-U11,RAS,KERNEL,Informativo,generating core.332,E67,generating core.<*>,2005-07-01 11:25:26,2
520,-,1120217169,2005-07-01,R14-M0-N2-C:J15-U11,2005-07-01-04.26.09.649848,R14-M0-N2-C:J15-U11,RAS,KERNEL,Informativo,generating core.15740,E67,generating core.<*>,2005-07-01 11:26:09,2
521,-,1120217184,2005-07-01,R11-M1-N2-C:J11-U11,2005-07-01-04.26.24.856056,R11-M1-N2-C:J11-U11,RAS,KERNEL,Informativo,generating core.3389,E67,generating core.<*>,2005-07-01 11:26:24,2
522,-,1120231520,2005-07-01,UNKNOWN_LOCATION,2005-07-01-08.25.20.466953,UNKNOWN_LOCATION,,DISCOVERY,Informativo,Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,E73,Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,2005-07-01 15:25:20,15
523,-,1120241131,2005-07-01,R37-M1-N4,2005-07-01-11.05.31.120732,R37-M1-N4,,DISCOVERY,Error,Can not get assembly information for node card,E17,Can not get assembly information for node card,2005-07-01 18:05:31,8
524,-,1120259710,2005-07-01,R33-M1-N2-C:J17-U11,2005-07-01-16.15.10.056728,R33-M1-N2-C:J17-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:15:10,4
525,-,1120259762,2005-07-01,R37-M0-NE-C:J10-U01,2005-07-01-16.16.02.658866,R37-M0-NE-C:J10-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:16:02,4
526,-,1120259871,2005-07-01,R33-M0-N6-C:J07-U01,2005-07-01-16.17.51.960797,R33-M0-N6-C:J07-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:17:51,4
527,-,1120259888,2005-07-01,R25-M0-N7-C:J11-U01,2005-07-01-16.18.08.272925,R25-M0-N7-C:J11-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:18:08,4
528,-,1120259941,2005-07-01,R25-M1-N2-C:J08-U01,2005-07-01-16.19.01.600033,R25-M1-N2-C:J08-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:19:01,4
529,-,1120260065,2005-07-01,R27-M1-N8-C:J17-U01,2005-07-01-16.21.05.938269,R27-M1-N8-C:J17-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:21:05,4
530,-,1120260098,2005-07-01,R33-M0-N8-C:J07-U01,2005-07-01-16.21.38.233353,R33-M0-N8-C:J07-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:21:38,4
531,-,1120260870,2005-07-01,R20-M0-N5-C:J15-U01,2005-07-01-16.34.30.861885,R20-M0-N5-C:J15-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:34:30,4
532,-,1120260976,2005-07-01,R30-M1-NE-C:J02-U01,2005-07-01-16.36.16.829568,R30-M1-NE-C:J02-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:36:16,4
533,-,1120261034,2005-07-01,R23-M0-N1-C:J02-U11,2005-07-01-16.37.14.984043,R23-M0-N1-C:J02-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:37:14,4
534,-,1120262099,2005-07-01,R24-M1-NB-C:J14-U11,2005-07-01-16.54.59.334330,R24-M1-NB-C:J14-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:54:59,4
535,-,1120262185,2005-07-01,R35-M1-N7-C:J04-U01,2005-07-01-16.56.25.711911,R35-M1-N7-C:J04-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:56:25,4
536,-,1120262310,2005-07-01,R32-M1-ND-C:J11-U11,2005-07-01-16.58.30.209233,R32-M1-ND-C:J11-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:58:30,4
537,-,1120262314,2005-07-01,R32-M1-NB-C:J04-U11,2005-07-01-16.58.34.595623,R32-M1-NB-C:J04-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:58:34,4
538,-,1120262332,2005-07-01,R36-M0-N4-C:J15-U01,2005-07-01-16.58.52.572817,R36-M0-N4-C:J15-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:58:52,4
539,-,1120262354,2005-07-01,R24-M1-NC-C:J07-U11,2005-07-01-16.59.14.798327,R24-M1-NC-C:J07-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-01 23:59:14,4
540,-,1120263044,2005-07-01,R36-M0-N5-C:J16-U11,2005-07-01-17.10.44.021307,R36-M0-N5-C:J16-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:10:44,4
541,-,1120263061,2005-07-01,R31-M1-N2-C:J14-U01,2005-07-01-17.11.01.016985,R31-M1-N2-C:J14-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:11:01,4
542,-,1120263168,2005-07-01,R24-M0-N3-C:J09-U01,2005-07-01-17.12.48.485919,R24-M0-N3-C:J09-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:12:48,4
543,-,1120263355,2005-07-01,R35-M0-N6-C:J17-U11,2005-07-01-17.15.55.227258,R35-M0-N6-C:J17-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:15:55,4
544,-,1120265452,2005-07-01,R33-M1-NE-C:J11-U01,2005-07-01-17.50.52.851643,R33-M1-NE-C:J11-U01,RAS,KERNEL,Informativo,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:50:52,4
545,-,1120265503,2005-07-01,R24-M1-NB-C:J06-U01,2005-07-01-17.51.43.600692,R24-M1-NB-C:J06-U01,RAS,KERNEL,Informativo,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:51:43,4
546,-,1120265529,2005-07-01,R27-M1-N2-C:J03-U01,2005-07-01-17.52.09.980967,R27-M1-N2-C:J03-U01,RAS,KERNEL,Informativo,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:52:09,4
547,-,1120265540,2005-07-01,R24-M1-NA-C:J14-U01,2005-07-01-17.52.20.409124,R24-M1-NA-C:J14-U01,RAS,KERNEL,Informativo,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:52:20,4
548,-,1120265568,2005-07-01,R34-M0-N9-C:J08-U01,2005-07-01-17.52.48.085606,R34-M0-N9-C:J08-U01,RAS,KERNEL,Informativo,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:52:48,4
549,-,1120265591,2005-07-01,R30-M1-NB-C:J17-U11,2005-07-01-17.53.11.746402,R30-M1-NB-C:J17-U11,RAS,KERNEL,Informativo,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:53:11,4
550,-,1120265616,2005-07-01,R35-M1-N1-C:J09-U01,2005-07-01-17.53.36.360670,R35-M1-N1-C:J09-U01,RAS,KERNEL,Informativo,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:53:36,4
551,-,1120265656,2005-07-01,R23-M0-N6-C:J11-U01,2005-07-01-17.54.16.064998,R23-M0-N6-C:J11-U01,RAS,KERNEL,Informativo,458720 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 00:54:16,4
552,-,1120266813,2005-07-01,R21-M0-ND-C:J07-U11,2005-07-01-18.13.33.739748,R21-M0-ND-C:J07-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 01:13:33,4
553,-,1120266847,2005-07-01,R33-M0-N2-C:J10-U01,2005-07-01-18.14.07.256483,R33-M0-N2-C:J10-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 01:14:07,4
554,-,1120266866,2005-07-01,R30-M1-N9-C:J08-U11,2005-07-01-18.14.26.319216,R30-M1-N9-C:J08-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 01:14:26,4
555,-,1120266887,2005-07-01,R35-M1-N5-C:J04-U01,2005-07-01-18.14.47.324202,R35-M1-N5-C:J04-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 01:14:47,4
556,-,1120266925,2005-07-01,R25-M1-N2-C:J10-U01,2005-07-01-18.15.25.287847,R25-M1-N2-C:J10-U01,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 01:15:25,4
557,-,1120266974,2005-07-01,R32-M0-NF-C:J17-U11,2005-07-01-18.16.14.553770,R32-M0-NF-C:J17-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 01:16:14,4
558,-,1120267083,2005-07-01,R33-M0-N8-C:J10-U11,2005-07-01-18.18.03.046965,R33-M0-N8-C:J10-U11,RAS,KERNEL,Informativo,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions,2005-07-02 01:18:03,4
559,-,1120351622,2005-07-02,R05-M0-NF-C:J09-U11,2005-07-02-17.47.02.835483,R05-M0-NF-C:J09-U11,RAS,KERNEL,Informativo,generating core.1114,E67,generating core.<*>,2005-07-03 00:47:02,2
560,-,1120351629,2005-07-02,R04-M0-N9-C:J17-U01,2005-07-02-17.47.09.816142,R04-M0-N9-C:J17-U01,RAS,KERNEL,Informativo,generating core.848,E67,generating core.<*>,2005-07-03 00:47:09,2
561,-,1120351671,2005-07-02,R05-M1-NE-C:J12-U01,2005-07-02-17.47.51.984240,R05-M1-NE-C:J12-U01,RAS,KERNEL,Informativo,generating core.2117,E67,generating core.<*>,2005-07-03 00:47:51,2
562,-,1120351682,2005-07-02,R04-M1-NE-C:J11-U11,2005-07-02-17.48.02.615045,R04-M1-NE-C:J11-U11,RAS,KERNEL,Informativo,generating core.3293,E67,generating core.<*>,2005-07-03 00:48:02,2
563,-,1120351719,2005-07-02,R05-M0-NC-C:J04-U01,2005-07-02-17.48.39.742843,R05-M0-NC-C:J04-U01,RAS,KERNEL,Informativo,generating core.1351,E67,generating core.<*>,2005-07-03 00:48:39,2
564,-,1120446972,2005-07-03,R36-M0-N6-C:J06-U01,2005-07-03-20.16.12.324256,R36-M0-N6-C:J06-U01,RAS,KERNEL,Informativo,generating core.17222,E67,generating core.<*>,2005-07-04 03:16:12,2
565,-,1120446979,2005-07-03,R22-M1-N9-C:J15-U01,2005-07-03-20.16.19.279199,R22-M1-N9-C:J15-U01,RAS,KERNEL,Informativo,generating core.20392,E67,generating core.<*>,2005-07-04 03:16:19,2
566,-,1120447005,2005-07-03,R26-M0-NA-C:J08-U11,2005-07-03-20.16.45.820915,R26-M0-NA-C:J08-U11,RAS,KERNEL,Informativo,generating core.31006,E67,generating core.<*>,2005-07-04 03:16:45,2
567,-,1120447017,2005-07-03,R20-M1-N1-C:J15-U11,2005-07-03-20.16.57.187615,R20-M1-N1-C:J15-U11,RAS,KERNEL,Informativo,generating core.20088,E67,generating core.<*>,2005-07-04 03:16:57,2
568,-,1120447042,2005-07-03,R37-M1-N3-C:J13-U11,2005-07-03-20.17.22.293433,R37-M1-N3-C:J13-U11,RAS,KERNEL,Informativo,generating core.26993,E67,generating core.<*>,2005-07-04 03:17:22,2
569,-,1120447058,2005-07-03,R23-M1-N7-C:J08-U11,2005-07-03-20.17.38.727762,R23-M1-N7-C:J08-U11,RAS,KERNEL,Informativo,generating core.20954,E67,generating core.<*>,2005-07-04 03:17:38,2
570,-,1120447377,2005-07-03,R23-M1-N5-C:J03-U11,2005-07-03-20.22.57.506170,R23-M1-N5-C:J03-U11,RAS,KERNEL,Informativo,generating core.6139,E67,generating core.<*>,2005-07-04 03:22:57,2
571,-,1120447387,2005-07-03,R23-M0-N5-C:J10-U01,2005-07-03-20.23.07.488351,R23-M0-N5-C:J10-U01,RAS,KERNEL,Informativo,generating core.10185,E67,generating core.<*>,2005-07-04 03:23:07,2
572,-,1120447451,2005-07-03,R32-M1-N5-C:J16-U11,2005-07-03-20.24.11.514321,R32-M1-N5-C:J16-U11,RAS,KERNEL,Informativo,generating core.13776,E67,generating core.<*>,2005-07-04 03:24:11,2
573,-,1120447561,2005-07-03,R24-M1-N8-C:J16-U01,2005-07-03-20.26.01.608125,R24-M1-N8-C:J16-U01,RAS,KERNEL,Informativo,generating core.19596,E67,generating core.<*>,2005-07-04 03:26:01,2
574,-,1120447592,2005-07-03,R34-M1-N0-C:J12-U01,2005-07-03-20.26.32.492671,R34-M1-N0-C:J12-U01,RAS,KERNEL,Informativo,generating core.15557,E67,generating core.<*>,2005-07-04 03:26:32,2
575,-,1120449671,2005-07-03,R31-M0-N7-C:J13-U01,2005-07-03-21.01.11.603590,R31-M0-N7-C:J13-U01,RAS,KERNEL,Informativo,generating core.4193,E67,generating core.<*>,2005-07-04 04:01:11,2
576,-,1120449678,2005-07-03,R37-M0-N1-C:J05-U11,2005-07-03-21.01.18.368546,R37-M0-N1-C:J05-U11,RAS,KERNEL,Informativo,generating core.7539,E67,generating core.<*>,2005-07-04 04:01:18,2
577,-,1120449800,2005-07-03,R21-M1-ND-C:J14-U01,2005-07-03-21.03.20.655726,R21-M1-ND-C:J14-U01,RAS,KERNEL,Informativo,generating core.22024,E67,generating core.<*>,2005-07-04 04:03:20,2
578,-,1120449840,2005-07-03,R27-M1-N3-C:J13-U11,2005-07-03-21.04.00.795038,R27-M1-N3-C:J13-U11,RAS,KERNEL,Informativo,generating core.22905,E67,generating core.<*>,2005-07-04 04:04:00,2
