LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,datetime,content_length
631,2015-08-20,19:02:23.456,Informativo,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f4a6318b80022 with negotiated timeout 10000 for client /10.10.34.30:43272,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,2015-08-20 19:02:23.456,10
632,2015-08-20,19:32:55.963,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.35:48997 which had sessionid 0x14f4a6318b80024,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,2015-08-20 19:32:55.963,10
633,2015-08-20,19:33:02.860,Advertencia,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,2015-08-20 19:33:02.860,5
634,2015-08-20,19:33:02.860,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:58917 which had sessionid 0x14f4a6318b80018,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,2015-08-20 19:33:02.860,10
635,2015-08-21,15:55:04.347,Advertencia,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:50545; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,2015-08-21 15:55:04.347,15
636,2015-08-21,15:55:07.600,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.30:43278,E2,Accepted socket connection from /<*>:<*>,2015-08-21 15:55:07.600,5
637,2015-08-21,15:55:14.153,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.14:46136,E2,Accepted socket connection from /<*>:<*>,2015-08-21 15:55:14.153,5
638,2015-08-24,15:26:54.494,Informativo,main,QuorumPeer,913,tickTime set to 2000,E48,tickTime set to <*>,2015-08-24 15:26:54.494,4
639,2015-08-24,15:27:03.681,Advertencia,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 15:27:03.681,9
640,2015-08-24,15:29:13.641,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 15:29:13.641,9
641,2015-08-24,15:36:13.663,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 15:36:13.663,4
642,2015-08-24,15:37:13.664,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 15:37:13.664,9
643,2015-08-24,15:51:13.708,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 15:51:13.708,4
644,2015-08-24,15:55:13.717,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 15:55:13.717,9
645,2015-08-24,15:57:13.723,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 15:57:13.723,9
646,2015-08-24,16:02:13.739,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 16:02:13.739,4
647,2015-08-24,16:03:13.740,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 16:03:13.740,9
648,2015-08-24,16:11:13.765,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 16:11:13.765,4
649,2015-08-24,16:12:13.767,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 16:12:13.767,9
650,2015-08-24,16:37:13.837,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 16:37:13.837,9
651,2015-08-24,16:51:13.876,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 16:51:13.876,9
652,2015-08-24,17:29:13.977,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 17:29:13.977,9
653,2015-08-24,17:39:14.002,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 17:39:14.002,9
654,2015-08-24,18:02:14.063,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 18:02:14.063,4
655,2015-08-24,18:04:14.068,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 18:04:14.068,4
656,2015-08-24,18:28:14.133,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 18:28:14.133,9
657,2015-08-24,18:31:14.142,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 18:31:14.142,9
658,2015-08-24,18:41:14.170,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 18:41:14.170,4
659,2015-08-24,18:47:14.187,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 18:47:14.187,4
660,2015-08-24,18:51:14.196,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 18:51:14.196,9
661,2015-08-24,19:01:14.221,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 19:01:14.221,9
662,2015-08-24,19:05:14.230,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 19:05:14.230,9
663,2015-08-24,19:09:14.240,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 19:09:14.240,9
664,2015-08-24,19:19:14.265,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 19:19:14.265,9
665,2015-08-24,19:31:14.292,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 19:31:14.292,9
666,2015-08-24,19:45:14.327,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 19:45:14.327,4
667,2015-08-24,19:55:14.351,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 19:55:14.351,4
668,2015-08-24,20:01:14.364,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 20:01:14.364,9
669,2015-08-24,20:16:14.399,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 20:16:14.399,9
670,2015-08-24,20:56:14.493,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 20:56:14.493,9
671,2015-08-24,20:57:14.495,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 20:57:14.495,9
672,2015-08-24,21:07:14.519,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 21:07:14.519,9
673,2015-08-24,21:11:14.529,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 21:11:14.529,4
674,2015-08-24,21:26:14.562,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 21:26:14.562,9
675,2015-08-24,22:04:14.650,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 22:04:14.650,4
676,2015-08-24,22:08:14.659,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:08:14.659,9
677,2015-08-24,22:09:14.662,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 22:09:14.662,4
678,2015-08-24,22:10:14.663,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:10:14.663,9
679,2015-08-24,22:16:14.677,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:16:14.677,9
680,2015-08-24,22:17:14.678,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:17:14.678,9
681,2015-08-24,22:25:14.698,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 22:25:14.698,4
682,2015-08-24,22:32:14.713,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:32:14.713,9
683,2015-08-24,22:39:14.728,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:39:14.728,9
684,2015-08-24,22:42:14.733,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:42:14.733,9
685,2015-08-24,22:45:14.741,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:45:14.741,9
686,2015-08-24,22:48:14.746,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:48:14.746,9
687,2015-08-24,22:49:14.750,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 22:49:14.750,4
688,2015-08-24,22:57:14.766,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 22:57:14.766,9
689,2015-08-24,23:04:14.782,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 23:04:14.782,4
690,2015-08-24,23:09:14.792,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 23:09:14.792,9
691,2015-08-24,23:25:14.825,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 23:25:14.825,4
692,2015-08-24,23:26:14.827,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-24 23:26:14.827,4
693,2015-08-24,23:38:14.850,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 23:38:14.850,9
694,2015-08-24,23:58:14.891,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-24 23:58:14.891,9
695,2015-08-25,00:00:14.897,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 00:00:14.897,9
696,2015-08-25,00:14:14.924,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 00:14:14.924,9
697,2015-08-25,00:23:14.943,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-25 00:23:14.943,4
698,2015-08-25,00:26:14.949,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 00:26:14.949,9
699,2015-08-25,00:28:14.953,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 00:28:14.953,9
700,2015-08-25,00:42:14.982,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-25 00:42:14.982,4
701,2015-08-25,00:44:14.985,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 00:44:14.985,9
702,2015-08-25,01:12:15.044,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-25 01:12:15.044,4
703,2015-08-25,01:45:15.113,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-25 01:45:15.113,4
704,2015-08-25,01:47:15.116,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 01:47:15.116,9
705,2015-08-25,02:06:15.155,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 02:06:15.155,9
706,2015-08-25,02:09:15.162,Informativo,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,2015-08-25 02:09:15.162,4
707,2015-08-25,02:36:15.217,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 02:36:15.217,9
708,2015-08-25,02:54:15.254,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 02:54:15.254,9
709,2015-08-25,02:56:15.258,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 02:56:15.258,9
710,2015-08-25,03:16:15.297,Advertencia,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,2015-08-25 03:16:15.297,9
